-0.250000 -0.072632 0.161672 -0.238342 0.821110 0.435791 -0.172199 0.113830 -0.092810 0.043579
-0.240000 -0.074485 0.165551 -0.242378 0.793481 0.471736 -0.181820 0.119539 -0.097275 0.045652
-0.230000 -0.075788 0.168204 -0.244628 0.764415 0.507450 -0.190496 0.124547 -0.101149 0.047444
-0.220000 -0.076549 0.169654 -0.245153 0.734039 0.542800 -0.198140 0.128805 -0.104396 0.048941
-0.210000 -0.076777 0.169927 -0.244026 0.702483 0.577653 -0.204675 0.132272 -0.106984 0.050127
-0.200000 -0.076485 0.169056 -0.241322 0.669881 0.611881 -0.210022 0.134908 -0.108887 0.050990
-0.190000 -0.075690 0.167081 -0.237122 0.636367 0.645354 -0.214110 0.136681 -0.110081 0.051520
-0.180000 -0.074409 0.164046 -0.231511 0.602076 0.677949 -0.216873 0.137560 -0.110547 0.051708
-0.170000 -0.072664 0.160002 -0.224578 0.567145 0.709543 -0.218248 0.137523 -0.110270 0.051548
-0.160000 -0.070478 0.155002 -0.216416 0.531709 0.740018 -0.218180 0.136549 -0.109240 0.051036
-0.150000 -0.067876 0.149105 -0.207122 0.495906 0.769261 -0.216619 0.134626 -0.107451 0.050169
-0.140000 -0.064885 0.142372 -0.196793 0.459870 0.797163 -0.213519 0.131746 -0.104902 0.048949
-0.130000 -0.061535 0.134870 -0.185530 0.423734 0.823619 -0.208843 0.127905 -0.101596 0.047376
-0.120000 -0.057854 0.126665 -0.173433 0.387629 0.848531 -0.202560 0.123108 -0.097544 0.045457
-0.110000 -0.053876 0.117829 -0.160606 0.351686 0.871807 -0.194646 0.117364 -0.092756 0.043198
-0.100000 -0.049631 0.108433 -0.147150 0.316028 0.893360 -0.185082 0.110687 -0.087252 0.040607
-0.090000 -0.045154 0.098551 -0.133170 0.280781 0.913110 -0.173858 0.103098 -0.081055 0.037697
-0.080000 -0.040477 0.088257 -0.118765 0.246061 0.930982 -0.160971 0.094623 -0.074191 0.034481
-0.070000 -0.035636 0.077627 -0.104039 0.211984 0.946912 -0.146424 0.085296 -0.066692 0.030974
-0.060000 -0.030665 0.066734 -0.089089 0.178659 0.960839 -0.130229 0.075153 -0.058595 0.027194
-0.050000 -0.025598 0.055655 -0.074015 0.146192 0.972712 -0.112405 0.064239 -0.049940 0.023160
-0.040000 -0.020468 0.044462 -0.058910 0.114682 0.982487 -0.092976 0.052602 -0.040772 0.018894
-0.030000 -0.015311 0.033230 -0.043869 0.084222 0.990128 -0.071977 0.040298 -0.031140 0.014419
-0.020000 -0.010159 0.022030 -0.028980 0.054902 0.995605 -0.049449 0.027385 -0.021096 0.009761
-0.010000 -0.005045 0.010930 -0.014329 0.026803 0.998900 -0.025438 0.013930 -0.010696 0.004945
0.000000 0.000000 0.000000 0.000000 -0.000000 1.000000 0.000000 -0.000000 0.000000 0.000000
0.010000 0.004945 -0.010696 0.013930 -0.025438 0.998900 0.026803 -0.014329 0.010930 -0.005045
0.020000 0.009761 -0.021096 0.027385 -0.049449 0.995605 0.054902 -0.028980 0.022030 -0.010159
0.030000 0.014419 -0.031140 0.040298 -0.071977 0.990128 0.084222 -0.043869 0.033230 -0.015311
0.040000 0.018894 -0.040772 0.052602 -0.092976 0.982487 0.114682 -0.058910 0.044462 -0.020468
0.050000 0.023160 -0.049940 0.064239 -0.112405 0.972712 0.146192 -0.074015 0.055655 -0.025598
0.060000 0.027194 -0.058595 0.075153 -0.130229 0.960839 0.178659 -0.089089 0.066734 -0.030665
0.070000 0.030974 -0.066692 0.085296 -0.146424 0.946912 0.211984 -0.104039 0.077627 -0.035636
0.080000 0.034481 -0.074191 0.094623 -0.160971 0.930982 0.246061 -0.118765 0.088257 -0.040477
0.090000 0.037697 -0.081055 0.103098 -0.173858 0.913110 0.280781 -0.133170 0.098551 -0.045154
0.100000 0.040607 -0.087252 0.110687 -0.185082 0.893360 0.316028 -0.147150 0.108433 -0.049631
0.110000 0.043198 -0.092756 0.117364 -0.194646 0.871807 0.351686 -0.160606 0.117829 -0.053876
0.120000 0.045457 -0.097544 0.123108 -0.202560 0.848531 0.387629 -0.173433 0.126665 -0.057854
0.130000 0.047376 -0.101596 0.127905 -0.208843 0.823619 0.423734 -0.185530 0.134870 -0.061535
0.140000 0.048949 -0.104902 0.131746 -0.213519 0.797163 0.459870 -0.196793 0.142372 -0.064885
0.150000 0.050169 -0.107451 0.134626 -0.216619 0.769261 0.495906 -0.207122 0.149105 -0.067876
0.160000 0.051036 -0.109240 0.136549 -0.218180 0.740018 0.531709 -0.216416 0.155002 -0.070478
0.170000 0.051548 -0.110270 0.137523 -0.218248 0.709543 0.567145 -0.224578 0.160002 -0.072664
0.180000 0.051708 -0.110547 0.137560 -0.216873 0.677949 0.602076 -0.231511 0.164046 -0.074409
0.190000 0.051520 -0.110081 0.136681 -0.214110 0.645354 0.636367 -0.237122 0.167081 -0.075690
0.200000 0.050990 -0.108887 0.134908 -0.210022 0.611881 0.669881 -0.241322 0.169056 -0.076485
0.210000 0.050127 -0.106984 0.132272 -0.204675 0.577653 0.702483 -0.244026 0.169927 -0.076777
0.220000 0.048941 -0.104396 0.128805 -0.198140 0.542800 0.734039 -0.245153 0.169654 -0.076549
0.230000 0.047444 -0.101149 0.124547 -0.190496 0.507450 0.764415 -0.244628 0.168204 -0.075788
0.240000 0.045652 -0.097275 0.119539 -0.181820 0.471736 0.793481 -0.242378 0.165551 -0.074485
0.250000 0.043579 -0.092810 0.113830 -0.172199 0.435791 0.821110 -0.238342 0.161672 -0.072632
0.260000 0.041244 -0.087792 0.107470 -0.161720 0.399749 0.847179 -0.232461 0.156557 -0.070226
0.270000 0.038666 -0.082262 0.100512 -0.150473 0.363745 0.871567 -0.224685 0.150198 -0.067268
0.280000 0.035865 -0.076266 0.093015 -0.138551 0.327912 0.894159 -0.214970 0.142597 -0.063761
0.290000 0.032865 -0.069851 0.085037 -0.126049 0.292383 0.914846 -0.203284 0.133765 -0.059712
0.300000 0.029687 -0.063067 0.076642 -0.113064 0.257290 0.933524 -0.189599 0.123721 -0.055134
0.310000 0.026357 -0.055967 0.067895 -0.099694 0.222762 0.950094 -0.173898 0.112491 -0.050041
0.320000 0.022900 -0.048603 0.058861 -0.086036 0.188925 0.964467 -0.156174 0.100113 -0.044453
0.330000 0.019342 -0.041031 0.049608 -0.072190 0.155905 0.976560 -0.136430 0.086631 -0.038394
0.340000 0.015708 -0.033309 0.040205 -0.058253 0.123819 0.986298 -0.114677 0.072101 -0.031893
0.350000 0.012028 -0.025493 0.030720 -0.044323 0.092785 0.993614 -0.090938 0.056588 -0.024981
0.360000 0.008327 -0.017641 0.021224 -0.030495 0.062912 0.998451 -0.065249 0.040165 -0.017694
0.370000 0.004633 -0.009810 0.011784 -0.016864 0.034306 1.000761 -0.037653 0.022917 -0.010074
0.380000 0.000973 -0.002059 0.002470 -0.003520 0.007065 1.000508 -0.008208 0.004936 -0.002165
0.390000 -0.002626 0.005556 -0.006653 0.009447 -0.018717 0.997663 0.023019 -0.013673 0.005983
0.400000 -0.006136 0.012978 -0.015519 0.021952 -0.042954 0.992211 0.055947 -0.032797 0.014318
0.410000 -0.009533 0.020154 -0.024065 0.033915 -0.065570 0.984147 0.090484 -0.052315 0.022783
0.420000 -0.012791 0.027031 -0.032230 0.045257 -0.086492 0.973477 0.126527 -0.072094 0.031316
0.430000 -0.015886 0.033559 -0.039956 0.055906 -0.105661 0.960219 0.163959 -0.091995 0.039855
0.440000 -0.018795 0.039688 -0.047188 0.065797 -0.123023 0.944404 0.202653 -0.111867 0.048330
0.450000 -0.021497 0.045375 -0.053876 0.074867 -0.138534 0.926076 0.242468 -0.131553 0.056673
0.460000 -0.023971 0.050578 -0.059972 0.083061 -0.152161 0.905290 0.283254 -0.150888 0.064809
0.470000 -0.026198 0.055258 -0.065434 0.090330 -0.163879 0.882114 0.324846 -0.169700 0.072663
0.480000 -0.028164 0.059381 -0.070225 0.096634 -0.173675 0.856629 0.367070 -0.187808 0.080158
0.490000 -0.029852 0.062917 -0.074311 0.101936 -0.181546 0.828929 0.409742 -0.205029 0.087213
0.500000 -0.031250 0.065841 -0.077665 0.106210 -0.187500 0.799120 0.452665 -0.221171 0.093750
0.510000 -0.032349 0.068132 -0.080266 0.109437 -0.191554 0.767322 0.495634 -0.236042 0.099687
0.520000 -0.033140 0.069773 -0.082099 0.111606 -0.193739 0.733666 0.538433 -0.249442 0.104942
0.530000 -0.033618 0.070756 -0.083154 0.112712 -0.194095 0.698296 0.580839 -0.261173 0.109437
0.540000 -0.033781 0.071074 -0.083428 0.112763 -0.192674 0.661368 0.622621 -0.271033 0.113091
0.550000 -0.033628 0.070729 -0.082926 0.111770 -0.189539 0.623049 0.663538 -0.278823 0.115829
0.560000 -0.033163 0.069727 -0.081656 0.109758 -0.184763 0.583517 0.703348 -0.284345 0.117576
0.570000 -0.032390 0.068082 -0.079638 0.106757 -0.178431 0.542961 0.741799 -0.287402 0.118262
0.580000 -0.031320 0.065810 -0.076893 0.102807 -0.170638 0.501580 0.778638 -0.287805 0.117822
0.590000 -0.029962 0.062937 -0.073455 0.097955 -0.161490 0.459582 0.813608 -0.285370 0.116194
0.600000 -0.028332 0.059493 -0.069360 0.092258 -0.151101 0.417183 0.846453 -0.279922 0.113326
0.610000 -0.026445 0.055516 -0.064653 0.085782 -0.139597 0.374607 0.876915 -0.271296 0.109172
0.620000 -0.024324 0.051046 -0.059384 0.078598 -0.127111 0.332083 0.904738 -0.259342 0.103696
0.630000 -0.021989 0.046132 -0.053611 0.070786 -0.113784 0.289847 0.929672 -0.243923 0.096870
0.640000 -0.019466 0.040828 -0.047398 0.062434 -0.099766 0.248138 0.951469 -0.224919 0.088681
0.650000 -0.016784 0.035192 -0.040813 0.053634 -0.085211 0.207198 0.969892 -0.202233 0.079125
0.660000 -0.013972 0.029287 -0.033931 0.044488 -0.070283 0.167270 0.984713 -0.175787 0.068216
0.670000 -0.011062 0.023181 -0.026830 0.035099 -0.055146 0.128596 0.995714 -0.145533 0.055981
0.680000 -0.008089 0.016946 -0.019595 0.025577 -0.039970 0.091417 1.002693 -0.111448 0.042468
0.690000 -0.005089 0.010658 -0.012311 0.016035 -0.024928 0.055969 1.005467 -0.073543 0.027742
0.700000 -0.002098 0.004393 -0.005070 0.006589 -0.010192 0.022483 1.003871 -0.031867 0.011890
0.710000 0.000844 -0.001767 0.002037 -0.002642 0.004066 -0.008819 0.997761 0.013497 -0.004977
0.720000 0.003699 -0.007741 0.008917 -0.011541 0.017675 -0.037727 0.987024 0.062419 -0.022725
0.730000 0.006428 -0.013449 0.015477 -0.019990 0.030469 -0.064041 0.971571 0.114723 -0.041190
0.740000 0.008992 -0.018807 0.021625 -0.027873 0.042288 -0.087578 0.951351 0.170182 -0.060179
0.750000 0.011353 -0.023738 0.027269 -0.035079 0.052979 -0.108173 0.926344 0.228514 -0.079468
0.760000 0.013472 -0.028163 0.032324 -0.041501 0.062398 -0.125684 0.896575 0.289376 -0.098797
0.770000 0.015317 -0.032010 0.036708 -0.047039 0.070417 -0.139991 0.862111 0.352360 -0.117872
0.780000 0.016853 -0.035211 0.040344 -0.051601 0.076918 -0.151003 0.823068 0.416988 -0.136355
0.790000 0.018052 -0.037707 0.043166 -0.055108 0.081803 -0.158660 0.779614 0.482708 -0.153868
0.800000 0.018888 -0.039443 0.045117 -0.057493 0.084995 -0.162935 0.731976 0.548885 -0.169989
0.810000 0.019341 -0.040379 0.046149 -0.058702 0.086436 -0.163844 0.680445 0.614800 -0.184245
0.820000 0.019396 -0.040485 0.046232 -0.058703 0.086098 -0.161441 0.625375 0.679640 -0.196113
0.830000 0.019045 -0.039743 0.045348 -0.057480 0.083982 -0.155829 0.567199 0.742493 -0.205014
0.840000 0.018288 -0.038155 0.043501 -0.055043 0.080119 -0.147163 0.506423 0.802343 -0.210313
0.850000 0.017133 -0.035737 0.040712 -0.051427 0.074580 -0.135654 0.443641 0.858062 -0.211311
0.860000 0.015599 -0.032529 0.037029 -0.046696 0.067475 -0.121572 0.379535 0.908403 -0.207244
0.870000 0.013715 -0.028593 0.032523 -0.040946 0.058957 -0.105256 0.314887 0.951994 -0.197281
0.880000 0.011522 -0.024017 0.027297 -0.034311 0.049231 -0.087114 0.250579 0.987327 -0.180514
0.890000 0.009077 -0.018916 0.021484 -0.026960 0.038552 -0.067634 0.187605 1.012754 -0.155962
0.900000 0.006450 -0.013439 0.015252 -0.019110 0.027235 -0.047383 0.127075 1.026478 -0.122559
0.910000 0.003730 -0.007769 0.008811 -0.011022 0.015657 -0.027020 0.070224 1.026545 -0.079155
0.920000 0.001021 -0.002127 0.002410 -0.003010 0.004263 -0.007298 0.018420 1.010831 -0.024510
0.930000 -0.001549 0.003226 -0.003653 0.004556 -0.006430 0.010926 -0.026829 0.977040 0.042714
0.940000 -0.003834 0.007980 -0.009030 0.011245 -0.015824 0.026689 -0.063867 0.922689 0.123951
0.950000 -0.005660 0.011780 -0.013321 0.016564 -0.023236 0.038910 -0.090881 0.845100 0.220744
0.960000 -0.006831 0.014215 -0.016063 0.019945 -0.027895 0.046386 -0.105892 0.741393 0.334743
0.970000 -0.007123 0.014818 -0.016733 0.020746 -0.028931 0.047782 -0.106747 0.608471 0.467716
0.980000 -0.006278 0.013059 -0.014736 0.018245 -0.025369 0.041623 -0.091105 0.443012 0.621551
0.990000 -0.004011 0.008342 -0.009407 0.011631 -0.016127 0.026288 -0.056436 0.241457 0.798263
1.000000 0.000000 0.000000 0.000000 -0.000000 0.000000 -0.000000 0.000000 -0.000000 1.000000
